id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
23822093,Downtown Langford suite in Victoria,142089794,Shehzad,Langford,Langford,48.44996,-123.4882,Entire home/apt,85,2,2,2018-03-23,0.14,1,0
23822542,Mariner's Loft 11 Luxury 2 bdrm (sleeps 6),149610737,Mariners,Salt Spring Island,Salt Spring Island,48.8542,-123.50168,Entire home/apt,249,1,7,2018-10-21,0.53,7,203
23827371,Ocean Treehouse,166436466,Ineke,Juan de Fuca,Juan de Fuca,48.38347,-123.93858,Entire home/apt,95,1,132,2019-05-25,9.66,1,77
23841564,Tranquility in the Bay,29704397,Diane,Central Saanich,Central Saanich,48.56552,-123.46568,Private room,60,2,16,2019-04-28,1.22,1,156
23841602,Your home away from home,77584832,Karin,Colwood,Colwood,48.43152,-123.49165,Private room,60,1,30,2019-05-20,2.37,1,45
23843537,Coastal Garden Suite,165303019,Maureen,Esquimalt,Esquimalt,48.42867,-123.41435,Entire home/apt,95,2,35,2019-05-20,2.83,1,43
23843636,Island Casita,18737636,Virginia,Saanich,Saanich,48.45342,-123.39882,Entire home/apt,69,2,19,2019-03-18,1.60,1,231
23851809,"Cozy, Colourful, and a Great Location!",60674194,Elaine,Victoria,Fernwood,48.43129,-123.34228,Private room,65,2,58,2019-04-28,4.20,1,8
23879746,"Bright, garden suite near Camosun-Lansdowne",79834045,Joanne,Saanich,Saanich,48.44944,-123.3278,Entire home/apt,75,2,36,2019-04-15,2.70,1,20
23896451,Sleek Condominium steps from the Inner Harbour,92033259,Ksenia,Victoria,Downtown,48.4293,-123.36706,Entire home/apt,149,2,67,2019-05-12,5.30,1,133
23903940,A-Frame in the Woods,31190432,Steve,Salt Spring Island,Salt Spring Island,48.88324,-123.56752,Entire home/apt,151,3,8,2018-09-10,0.70,1,21
23904548,Fern Gully #3679 Cormorant way CABIN#2,161052410,Ty And Haley,Juan de Fuca,Juan de Fuca,48.42648,-124.06589,Entire home/apt,99,1,110,2019-05-10,8.33,2,330
23945644,breathtaking 240* views of ocean&city Villa,146913608,Letty,Colwood,Colwood,48.41592,-123.49913,Entire home/apt,180,30,1,2018-09-17,0.12,1,291
23958876,Deluxe one bedroom close to town/ocean,13027502,Darren,Sidney,Sidney,48.64491,-123.39842,Entire home/apt,179,2,5,2018-09-08,0.40,4,326
23979969,Sunny Garden Suite,134069030,Ashley,Saanich,Saanich,48.4788,-123.39116,Entire home/apt,81,2,19,2019-05-19,1.43,1,49
23981327,Bright and Cozy Maplewood Suite,180393896,Kristina,Saanich,Saanich,48.45414,-123.35559,Entire home/apt,99,2,28,2019-05-19,2.03,1,12
23982231,Island Escape,165273609,Holly,Salt Spring Island,Salt Spring Island,48.86862,-123.49263,Private room,81,2,34,2019-05-25,2.75,1,58
23992579,"★Spacious Private Suite With Yard, Laundry & More★",6128720,Heather,Saanich,Saanich,48.43913,-123.32562,Entire home/apt,79,2,9,2018-08-31,0.83,1,0
23992898,Parliament View Luxury Condo. Next to Empress,102413422,Jen,Victoria,Downtown,48.42156,-123.36456,Entire home/apt,179,3,26,2019-05-21,2.51,1,51
23993294,Cute and Cozy in Fernwood,31108543,Alison,Victoria,Fernwood,48.43557,-123.3408,Entire home/apt,65,5,20,2019-03-08,1.54,2,146
24022798,Log House Lodge Galiano,180806401,Yasemin,Southern Gulf Islands,Southern Gulf Islands,48.87401,-123.32094,Entire home/apt,300,2,13,2019-01-01,1.07,1,82
24027415,Westhills Grob Court,88998560,Truong,Langford,Langford,48.44238,-123.5312,Entire home/apt,130,1,56,2019-05-20,4.23,2,101
24042758,Best Waterfront Downtown Location in Victoria,180973816,Jacob,Victoria,Downtown,48.4293,-123.37032,Entire home/apt,151,1,74,2019-05-05,5.29,3,250
24045121,Victoria quiet 2 bedroom suite,31518504,Tim,Saanich,Saanich,48.44798,-123.32776,Entire home/apt,120,1,15,2018-08-10,1.11,1,0
24095304,Warren's Snugg,154857332,Geoff And Nancy,North Saanich,North Saanich,48.67951,-123.48031,Entire home/apt,200,2,10,2019-04-21,0.88,1,177
24106440,Peaceful Urban Oasis in downtown Victoria,2763237,Sarah,Victoria,Harris Green,48.42721,-123.35793,Entire home/apt,130,1,31,2019-05-05,2.22,1,15
24115285,Mimosa Bed and Breakfast Suite,1579233,Michael,Salt Spring Island,Salt Spring Island,48.87646,-123.56093,Entire home/apt,140,2,32,2019-05-20,2.80,1,143
24118999,Welcome to quiet and good food 2,59933786,Virve,North Saanich,North Saanich,48.69518,-123.43779,Private room,65,1,8,2019-05-25,1.08,4,320
24137784,Jessie's Cottage,39068077,Ruth,Salt Spring Island,Salt Spring Island,48.81544,-123.49038,Entire home/apt,109,2,78,2019-05-22,5.82,1,267
24140531,Lakefront Bed & Breakfast  just outside Victoria,41100415,Jim & Jeannette,Highlands,Highlands,48.48933,-123.50958,Private room,99,1,40,2019-05-22,3.23,1,236
24164838,Private Room in Shared Place close to UVic,111136319,Maher,Saanich,Saanich,48.46947,-123.33097,Private room,30,1,0,,,1,0
24184945,Inn to the Mystic Oceanfront Bungalow + Airstream,39535423,Jennifer,Sooke,Sooke,48.35464,-123.73201,Entire home/apt,151,2,11,2019-05-05,0.94,1,291
24185807,BEST VICTORIA,182303290,Kevin,Saanich,Saanich,48.47226,-123.3258,Private room,44,2,0,,,1,0
24203960,Live modern by nature,78285115,Annie,Langford,Langford,48.46022,-123.48142,Private room,34,1,19,2019-05-13,1.43,2,0
24204229,Luxury 2 Bedroom with City & Ocean Views,182071191,Island Brothers,Victoria,Downtown,48.42197,-123.3658,Entire home/apt,120,1,86,2019-05-20,6.23,2,69
24204257,Charming Family Home - away from home,181184962,Megan,Saanich,Saanich,48.44227,-123.33067,Entire home/apt,220,4,8,2019-03-24,0.67,1,1
24207148,"New, Private Suite in Victoria's Hippest Area",26768453,Grady,Victoria,Fernwood,48.43151,-123.34046,Entire home/apt,90,2,89,2019-05-22,6.51,2,8
24210708,Bright NEW 2bed Luxe Suite,10133195,Christina,Esquimalt,Esquimalt,48.43102,-123.40523,Entire home/apt,128,3,25,2019-04-29,2.02,3,296
24225272,Fun & Funky in Fairfield,72181370,Frances,Victoria,Rockland,48.41701,-123.33709,Entire home/apt,103,2,37,2019-05-14,2.88,1,21
24244012,Seaside Haven,16301585,Rossana,North Saanich,North Saanich,48.63269,-123.47729,Entire home/apt,99,2,18,2019-05-13,1.38,1,50
24246910,Micro Double Room- Ocean Island Inn,6225439,Ocean Island Inn,Victoria,Downtown,48.42861,-123.36174,Private room,58,1,50,2019-05-20,3.87,8,95
24246973,Coed Dorm in Ocean Island Inn,6225439,Ocean Island Inn,Victoria,Downtown,48.42708,-123.36132,Shared room,32,1,22,2019-05-16,1.79,8,279
24264086,The Northern Lights Suite - 2BD/1BA,19980320,Victoria Royal Vacations,Victoria,Downtown,48.42646,-123.36275,Entire home/apt,159,2,13,2019-05-06,1.10,27,305
24264768,Upscale Private Room,116121677,Jason,Saanich,Saanich,48.46122,-123.38125,Private room,30,2,0,,,1,0
24288977,Cozy room in Victoria,183224210,Danny,Saanich,Saanich,48.45894,-123.37939,Private room,50,1,24,2019-05-01,1.79,1,52
24290485,"Blue Ewe B&B: Forest, Beach, Sauna, & Privacy!",206599,Terri,Salt Spring Island,Salt Spring Island,48.80971,-123.43731,Entire home/apt,165,2,59,2019-05-22,5.25,1,86
24334585,Shangrila Oceanfront B&B (Galaxy suite),116894425,Susan,Southern Gulf Islands,Southern Gulf Islands,48.7501,-123.27198,Private room,180,2,3,2018-07-29,0.27,3,346
24354539,Downtown Modern Ocean View Micro-Loft,7007111,Jessica,Victoria,Downtown,48.42768,-123.36967,Entire home/apt,70,2,92,2019-05-24,7.28,1,79
24358711,The Otter Den,183812181,Matt & Billie,Esquimalt,Esquimalt,48.43758,-123.39481,Entire home/apt,98,2,34,2019-04-27,2.60,1,0
24374786,Peaceful home in upscale Oak Bay,81103257,George,Oak Bay,Oak Bay,48.43413,-123.31293,Entire home/apt,151,3,4,2019-05-17,0.34,3,32
24374872,Beautiful Suite in Oaklands,136221851,Amanda,Victoria,Oaklands,48.43833,-123.33808,Entire home/apt,70,1,95,2019-05-23,7.23,1,246
24376553,Mermaids Wharf,35247395,Chris,Victoria,Downtown,48.42832,-123.37024,Entire home/apt,145,2,35,2019-05-19,2.67,1,304
24378265,Cozy Hideaway,1742114,Joanell,Central Saanich,Central Saanich,48.57425,-123.45203,Entire home/apt,55,1,54,2019-05-21,4.09,1,11
24378866,Beautiful Guest Suite in quiet desirable setting,183991666,Karen & Peter,North Saanich,North Saanich,48.61357,-123.41838,Entire home/apt,65,14,4,2019-02-08,0.34,1,125
24379452,Family Oasis! Garden Suite with 2 Bedrooms,47395395,Jules,Victoria,Hillside/Quadra,48.44073,-123.35162,Entire home/apt,95,2,25,2019-05-23,1.97,2,15
24428534,One Bedroom Island Suite,75498391,Jess,Colwood,Colwood,48.42616,-123.50073,Entire home/apt,75,1,49,2019-05-23,4.65,1,210
24428735,Charming Lake Cottage,184468779,Alexandria,Langford,Langford,48.45735,-123.51476,Entire home/apt,120,3,28,2019-05-22,2.36,3,271
24444674,The 18th Green,184614979,Alicia,Highlands,Highlands,48.47902,-123.52479,Entire home/apt,120,1,90,2019-05-25,6.85,1,263
24465322,The Cabin: A Sooke Ocean and Mountain View Acreage,41104169,Jamie @ Zen Travel,Sooke,Sooke,48.3454,-123.70839,Entire home/apt,349,1,51,2019-05-20,4.29,1,271
24479037,Sunny House with a Beautiful Garden beside UVIC,184914869,Jing,Saanich,Saanich,48.4629,-123.32203,Entire home/apt,199,2,28,2019-03-16,2.16,1,0
24493007,⎈ Gorgeous Studio in the HEART of the Harbour! ⎈,154572651,Teresa,Victoria,Downtown,48.4276,-123.36895,Entire home/apt,89,1,74,2019-05-12,5.65,1,302
24493055,"Victoria, BC Canada, 3 Bedroom Z #2",10981379,Jan,Victoria,James Bay,48.42207,-123.38065,Entire home/apt,348,1,0,,,6,32
24497128,"One Decent Bedroom, near Downtown",180599732,Kevin,Victoria,North Park,48.43405,-123.35453,Private room,65,1,70,2019-05-05,5.28,1,6
24502284,"Cozy Room, Centrally Located",184725096,Winnie,Victoria,Oaklands,48.43769,-123.35133,Private room,44,1,45,2019-05-23,3.43,2,90
24514850,One bedroom furnished,176983442,R & R,Saanich,Saanich,48.48318,-123.37545,Private room,27,7,0,,,1,363
24539098,Discount Coed Dorm-Ocean Island Inn,6225439,Ocean Island Inn,Victoria,Downtown,48.42709,-123.36127,Shared room,26,1,71,2019-05-10,5.52,8,280
24539233,Deluxe Room in Ocean Island Inn,6225439,Ocean Island Inn,Victoria,Downtown,48.42719,-123.36097,Private room,94,1,2,2018-12-27,0.20,8,59
24540470,Female Dorm in Ocean Island Inn,6225439,Ocean Island Inn,Victoria,Downtown,48.42805,-123.36215,Shared room,27,1,34,2019-05-20,2.64,8,279
24540478,Small Queen Room in Ocean Island Inn,6225439,Ocean Island Inn,Victoria,Downtown,48.42717,-123.3611,Private room,70,1,6,2019-03-23,0.59,8,94
24540489,Small Double Room in Ocean Island Inn,6225439,Ocean Island Inn,Victoria,Downtown,48.42718,-123.36106,Private room,58,1,18,2019-05-12,1.48,8,96
24540494,Group Room in Ocean Island Inn,6225439,Ocean Island Inn,Victoria,Downtown,48.4267,-123.36249,Private room,99,1,1,2019-05-21,1,8,27
24541458,"Tokyo Suite, Ocean Island Suites",173169,Ocean Island Suites,Victoria,James Bay,48.41408,-123.37183,Entire home/apt,142,1,1,2018-05-18,0.08,4,60
24541465,"Provence Suite, Ocean Island Suites",173169,Ocean Island Suites,Victoria,James Bay,48.41384,-123.37004,Entire home/apt,142,1,0,,,4,75
24541477,"Burma Suite, Ocean Island Suites",173169,Ocean Island Suites,Victoria,James Bay,48.41214,-123.37036,Entire home/apt,142,1,2,2019-04-26,0.17,4,58
24541506,Studio Suite on the Harbour!,185388432,Nancy,Victoria,Downtown,48.42934,-123.37075,Entire home/apt,89,1,73,2019-05-19,5.67,1,339
24554116,Trendy Victoria BC room in James Bay area,185499438,Talon And Ron,Victoria,James Bay,48.42161,-123.37974,Private room,75,1,122,2019-05-24,9.97,1,88
24560032,WolfShire - Courtyard Suite,46428916,Kenna,Central Saanich,Central Saanich,48.59799,-123.45911,Entire home/apt,259,4,1,2018-07-03,0.09,2,314
24573804,“the kiteshack”  beachfront cabin,175553559,Rob And Deb,Juan de Fuca,Juan de Fuca,48.37527,-123.85016,Entire home/apt,130,2,25,2019-05-21,2.37,1,243
24574090,Centrally Located Modern Garden View Suite,3679351,Harsimran,Saanich,Saanich,48.48416,-123.37741,Entire home/apt,81,1,21,2019-05-20,1.62,1,73
24582010,Shangrila Oceanfront B&B (Harbour Suite),116894425,Susan,Southern Gulf Islands,Southern Gulf Islands,48.75292,-123.27397,Private room,160,2,12,2018-10-15,1.11,3,345
24600450,WolfShire - Sunrise Suite,46428916,Kenna,Central Saanich,Central Saanich,48.59825,-123.45991,Entire home/apt,230,4,4,2018-08-28,0.32,2,332
24602942,Family Room on Glen Lake,185919625,Joanne,Langford,Langford,48.43455,-123.52041,Private room,130,3,0,,,1,365
24608849,Comfortable modern suite right on the beach!,185974359,John And Sarah,North Saanich,North Saanich,48.63267,-123.40868,Entire home/apt,169,2,14,2019-05-20,1.12,1,231
24609324,Willows Beach House,63007357,Scott,Oak Bay,Oak Bay,48.43369,-123.31422,Entire home/apt,224,2,6,2019-04-24,0.66,1,125
24625254,Wander Around the Inner Harbour at a Cozy Home,186098037,Tammy,Victoria,Fairfield,48.42212,-123.36304,Entire home/apt,125,3,24,2019-05-03,1.90,1,126
24626008,The Suite Tiny Home,86601830,Tom,Esquimalt,Esquimalt,48.42795,-123.41633,Entire home/apt,140,2,79,2019-05-20,6.16,1,99
24631272,West Coast Garden Suite,79924844,Elissa,Sooke,Sooke,48.36778,-123.73193,Entire home/apt,112,2,45,2019-05-08,3.48,1,242
24631528,Ocean front airstream vacation,333213,Joy,Esquimalt,Esquimalt,48.425,-123.39755,Entire home/apt,250,2,3,2018-07-24,0.28,2,179
24633320,Private Suite Next to UVic,77622671,Angus & Adriana,Saanich,Saanich,48.46428,-123.32138,Entire home/apt,60,3,6,2018-07-15,0.48,1,0
24641825,Cozy corner,186174170,Lan,Langford,Langford,48.43887,-123.53217,Entire home/apt,89,1,32,2018-08-13,2.48,2,0
24650069,Sky House,21974361,Dauphin,Juan de Fuca,Juan de Fuca,48.36494,-123.65495,Entire home/apt,250,2,48,2019-05-12,3.89,2,262
24651906,"Comfortable, bright and private home",186300151,Gwen,Saanich,Saanich,48.478,-123.36116,Entire home/apt,120,2,16,2019-02-09,1.29,1,309
24654000,Sweet Suite Albina,3992151,Natalie,Saanich,Saanich,48.45017,-123.39636,Entire home/apt,69,1,62,2019-05-23,5.01,1,97
24675008,Executive-class cottage on Private Island,35414207,Michael,Southern Gulf Islands,Southern Gulf Islands,48.78291,-123.16493,Entire home/apt,339,4,6,2018-11-12,0.50,3,189
24676680,The Huntsman,76872384,Bryce,Saanich,Saanich,48.44525,-123.39259,Private room,50,7,0,,,1,178
24679709,RELAX! Cozy space near walking trails and parks,1930069,Lisa,View Royal,View Royal,48.45955,-123.44905,Private room,85,2,3,2018-07-18,0.23,2,178
24696871,Namastay on Fisgard,59402549,Victoria Apartment,Victoria,Downtown,48.42843,-123.36964,Entire home/apt,224,2,47,2019-05-03,3.66,3,63
24697862,Stay in an old church in the heart of Victoria,94865935,Matt,Victoria,Harris Green,48.42741,-123.35958,Entire home/apt,190,1,133,2019-05-10,11.27,1,156
24699707,"Heavenly Hut in James Bay, Victoria",88239666,Dianne,Victoria,James Bay,48.42087,-123.37891,Private room,44,1,131,2019-05-25,10.13,4,126
24710221,New! Near Cook St Village on Beacon Hill Park,7508677,Debra,Victoria,Fairfield,48.41375,-123.35818,Entire home/apt,75,30,0,,,1,95
24713486,Eco-Friendly Serene Urban Garden Suite,171837659,Cindy,Saanich,Saanich,48.46683,-123.41941,Entire home/apt,175,2,14,2018-12-28,1.45,3,125
24714886,Apple Tree B & B,147966220,Wendy,Salt Spring Island,Salt Spring Island,48.85567,-123.46743,Private room,90,2,18,2018-10-14,1.57,1,38
24715080,Fairview Shores,186807230,Sawyer Family,Juan de Fuca,Juan de Fuca,48.36431,-123.78982,Entire home/apt,290,2,21,2019-05-20,1.70,1,109
24715459,Light-filled family home in Vic West,69302906,Joel,Esquimalt,Esquimalt,48.43388,-123.39432,Entire home/apt,169,2,6,2018-09-03,0.55,1,185
24732090,The Loghouse - luxurious suite on peaceful acreage,146763299,Jillian,North Saanich,North Saanich,48.69337,-123.43708,Entire home/apt,116,1,14,2019-05-05,2.04,1,154
24758932,Private suite in Oak Bay home,104801456,Aida,Oak Bay,Oak Bay,48.45481,-123.30298,Private room,110,2,8,2018-11-12,0.66,2,8
24773873,Fig Tree Garden Room at Bayview Cottage B&B,187010714,Lisa,Salt Spring Island,Salt Spring Island,48.87815,-123.56758,Private room,70,2,15,2019-05-21,1.21,3,161
24775028,Apple Blossom Room at Bayview Cottage B&B,187010714,Lisa,Salt Spring Island,Salt Spring Island,48.8792,-123.56963,Private room,75,2,23,2019-05-21,1.86,3,156
24779007,Tranquil Downtown Escape,163163206,Kam Hogan And Jay Holm,Victoria,Fairfield,48.4211,-123.36294,Entire home/apt,165,2,39,2019-05-20,3.30,1,132
24796322,Five Star Sanctuary *****  Fully private entrance!,12354593,Sherry Leigh,Sidney,Sidney,48.64155,-123.40957,Entire home/apt,77,1,63,2019-05-05,5.49,1,152
24804089,Unique. Modern. Memorable. 2 BR/ 2 Bath Loft,31635801,Dan,Victoria,North Park,48.42863,-123.3588,Entire home/apt,149,4,29,2019-04-22,2.33,2,82
24809981,Cabana Inn...Suite near University of Victoria.,187563954,Wendy,Saanich,Saanich,48.47412,-123.33342,Entire home/apt,99,1,12,2019-05-10,0.93,2,84
24819798,Character house with private entry green room,3316690,Patricia,Victoria,Hillside/Quadra,48.43632,-123.35408,Private room,40,7,22,2019-02-26,1.96,1,50
24828497,Thistle Dew,156770782,Gail,Saanich,Saanich,48.4578,-123.33583,Private room,42,2,32,2019-04-28,2.53,1,34
24847980,Cozy James Bay Getaway,28430605,Rechelle & Tanya,Victoria,James Bay,48.41797,-123.38435,Entire home/apt,99,2,36,2019-05-25,3.67,1,116
24869992,Tiny Mountain Home,15654330,Michael,Salt Spring Island,Salt Spring Island,48.84012,-123.54246,Entire home/apt,99,2,39,2018-10-14,3.15,1,324
24872442,2 bedroom + den basement suite near uvic camosun,188028849,Mortimer,Saanich,Saanich,48.46487,-123.33586,Entire home/apt,81,1,3,2018-05-27,0.24,1,0
24874386,Sidney Bird House Guest Suite,95799015,Hayleigh,Sidney,Sidney,48.6375,-123.41702,Entire home/apt,99,1,28,2019-05-16,3.46,1,112
24885990,Bear Mountain Private 1 Bed Apartment Clean & Cozy,175506402,Cheri,Langford,Langford,48.46721,-123.50973,Entire home/apt,93,2,34,2019-04-02,2.76,1,0
24889893,"3.""Islandia"" Reeves (master) waterfront room",48918413,Jon,Salt Spring Island,Salt Spring Island,48.88647,-123.57431,Private room,125,2,12,2019-05-20,0.95,4,0
24908584,The Suite on Rideau - NEW LISTING!,15974962,Doug,North Saanich,North Saanich,48.63314,-123.41549,Entire home/apt,95,1,52,2019-05-19,4.35,1,104
24938493,Bright James Bay Townhome with a Patio!,14380842,Becca,Victoria,James Bay,48.42024,-123.38071,Entire home/apt,195,2,26,2019-02-18,2.04,2,24
24946338,SaltSpring Oceanview Private Hot tub Retreat Home~,35998606,Elle,Salt Spring Island,Salt Spring Island,48.83959,-123.4971,Entire home/apt,349,1,34,2018-10-15,2.71,16,27
24948036,Brand new private 1 bedroom guest suite. Sleep 4.,2722783,Moon,Langford,Langford,48.4492,-123.47762,Entire home/apt,70,2,28,2019-05-18,2.19,1,307
24960528,Cozy bedroom in a convenient location,7334376,Rosa,Saanich,Saanich,48.4544,-123.37244,Private room,48,2,8,2018-09-04,0.63,2,302
24967173,#47 Johnson Street - Right in the  Downtown Area,3827344,Don,Victoria,Downtown,48.42821,-123.36344,Entire home/apt,175,4,3,2018-08-23,0.30,36,288
24993897,Bright 2 bedroom suite in a very central location,43730257,Jarod,Saanich,Saanich,48.47581,-123.38129,Entire home/apt,151,3,26,2018-12-15,2.18,1,85
25009137,Custom-Built Urban Hideaway & Garden Suite,171837659,Cindy,Saanich,Saanich,48.46457,-123.41995,Entire home/apt,495,1,9,2018-08-25,0.82,3,0
25011083,⚓ Waterfront condo in downtown Victoria,176853183,Nanthini (Nan),Victoria,Downtown,48.42852,-123.36972,Entire home/apt,149,1,53,2019-05-20,4.92,1,204
25016790,Bright Two Room Suite,52326129,Ying,Saanich,Saanich,48.45308,-123.34236,Private room,120,1,61,2019-05-11,5.03,1,120
25017768,Carey on my Billiard Southern Sun,144301933,Urban Concierge Services Inc.,Saanich,Saanich,48.45813,-123.38023,Entire home/apt,134,2,24,2018-11-11,1.94,10,324
25027800,Victorian one bedroom,158910168,Jessy,Victoria,Fairfield,48.41991,-123.35703,Entire home/apt,151,3,3,2018-06-24,0.25,1,0
25027909,Private basement space w. ocean view in Sooke core,2467144,Nadja,Sooke,Sooke,48.37957,-123.71395,Entire home/apt,99,2,7,2019-05-19,0.67,1,175
25031481,Incredible Downtown Location with Views + Parking,184554960,Rany,Victoria,Downtown,48.42531,-123.36208,Entire home/apt,151,2,85,2019-05-21,6.93,1,232
25049953,Downtown Victoria Condo,189374933,Corinne,Victoria,Downtown,48.42462,-123.36153,Entire home/apt,120,2,12,2019-05-10,0.99,1,114
25056598,Water Front Suite with beach access,20669148,Jane,Salt Spring Island,Salt Spring Island,48.84771,-123.45882,Entire home/apt,95,2,27,2019-01-19,2.18,1,0
25057064,"Glen Lake Escape, 2 bedroom cottage",46984571,Alisha,Langford,Langford,48.43742,-123.52102,Entire home/apt,151,2,46,2019-05-13,3.71,1,229
